Company Name,Search ID,Promotion Price,No Promotion Price,Departure Date,Departure Time,Arrival Time,Arrival Date,Arrival Location,Departure Location,Class
Expresso Do Sul,4,,69.99,2023-07-16 00:00:00,14:45,20:45,2023-07-16,"Sao Paulo, SP - Tiete","Rio de Janeiro, RJ - Rodov. do Rio",Convencional
Penha,4,,209.92,2023-07-16 00:00:00,15:00,21:00,2023-07-16,"Sao Paulo, SP - Tiete","Rio de Janeiro, RJ - Rodov. do Rio",Cama
Penha,4,,99.41,2023-07-16 00:00:00,15:00,21:00,2023-07-16,"Sao Paulo, SP - Tiete","Rio de Janeiro, RJ - Rodov. do Rio",Semileito
1001,4,,199.9,2023-07-16 00:00:00,15:30,21:35,2023-07-16,"Sao Paulo, SP - Tiete","Rio de Janeiro, RJ - Rodov. do Rio",Cama - Direto
Penha,4,,88.22,2023-07-16 00:00:00,15:30,21:30,2023-07-16,"Sao Paulo, SP - Tiete","Rio de Janeiro, RJ - Rodov. do Rio",Convencional
1001,4,,199.9,2023-07-16 00:00:00,15:45,22:15,2023-07-16,"Sao Paulo, SP - Tiete","Rio de Janeiro, RJ - Rodov. do Rio",Leito-Cama
Águia Branca EB,4,,79.9,2023-07-16 00:00:00,16:15,22:30,2023-07-16,"Sao Paulo, SP - Tiete","Rio de Janeiro, RJ - Rodov. do Rio",Semileito
Expresso Do Sul,4,,89.87,2023-07-16 00:00:00,16:30,23:00,2023-07-16,"Sao Paulo, SP - Tiete","Rio de Janeiro, RJ - Rodov. do Rio",Semileito - DD
Expresso Do Sul,4,,199.9,2023-07-16 00:00:00,16:30,23:00,2023-07-16,"Sao Paulo, SP - Tiete","Rio de Janeiro, RJ - Rodov. do Rio",Leito-Cama
Expresso Do Sul,4,,69.99,2023-07-16 00:00:00,16:45,22:45,2023-07-16,"Sao Paulo, SP - Tiete","Rio de Janeiro, RJ - Rodov. do Rio",Convencional
Penha,4,,216.42,2023-07-16 00:00:00,17:00,23:00,2023-07-16,"Sao Paulo, SP - Tiete","Rio de Janeiro, RJ - Rodov. do Rio",Cama
Penha,4,,99.41,2023-07-16 00:00:00,17:00,23:00,2023-07-16,"Sao Paulo, SP - Tiete","Rio de Janeiro, RJ - Rodov. do Rio",Semileito
Expresso Adamantina,4,,99.99,2023-07-16 00:00:00,17:00,23:59,2023-07-16,"Sao Paulo, SP - Tiete","Rio de Janeiro, RJ - Rodov. do Rio",Executivo
1001,4,,199.9,2023-07-16 00:00:00,17:30,23:45,2023-07-16,"Sao Paulo, SP - Tiete","Rio de Janeiro, RJ - Rodov. do Rio",Leito-Cama
1001,4,,69.99,2023-07-16 00:00:00,17:45,00:15,2023-07-17,"Sao Paulo, SP - Tiete","Rio de Janeiro, RJ - Rodov. do Rio",Convencional
Águia Branca EB,4,,109.91,2023-07-16 00:00:00,18:00,00:15,2023-07-17,"Sao Paulo, SP - Tiete","Rio de Janeiro, RJ - Rodov. do Rio",Leito
Expresso Do Sul,4,,259.9,2023-07-16 00:00:00,18:05,00:35,2023-07-17,"Sao Paulo, SP - Tiete","Rio de Janeiro, RJ - Rodov. do Rio",Leito-Cama
Expresso Do Sul,4,,79.87,2023-07-16 00:00:00,19:50,02:20,2023-07-17,"Sao Paulo, SP - Tiete","Rio de Janeiro, RJ - Rodov. do Rio",Executivo
1001,4,,79.87,2023-07-16 00:00:00,20:45,03:15,2023-07-17,"Sao Paulo, SP - Tiete","Rio de Janeiro, RJ - Rodov. do Rio",Semileito - DD
Wemobi,4,,69.9,2023-07-16 00:00:00,21:00,04:10,2023-07-17,"Sao Paulo, SP - Barra Funda","Rio de Janeiro, RJ - Rodov. do Rio",Semileito
1001,4,,69.99,2023-07-16 00:00:00,21:15,03:01,2023-07-17,"Sao Paulo, SP - Tiete","Rio de Janeiro, RJ - Rodov. do Rio",Convencional
Águia Branca EB,4,,119.91,2023-07-16 00:00:00,21:30,03:45,2023-07-17,"Sao Paulo, SP - Tiete","Rio de Janeiro, RJ - Rodov. do Rio",Leito
Catarinense,4,,79.99,2023-07-16 00:00:00,21:30,04:00,2023-07-17,"Sao Paulo, SP - Barra Funda","Rio de Janeiro, RJ - Rodov. do Rio",Convencional - DD
Expresso Adamantina,4,,119.99,2023-07-16 00:00:00,21:30,04:30,2023-07-17,"Sao Paulo, SP - Tiete","Rio de Janeiro, RJ - Rodov. do Rio",Executivo
Expresso Do Sul,4,,79.87,2023-07-16 00:00:00,21:45,03:45,2023-07-17,"Sao Paulo, SP - Tiete","Rio de Janeiro, RJ - Rodov. do Rio",Executivo
Catarinense,4,,74.99,2023-07-16 00:00:00,21:50,04:30,2023-07-17,"Sao Paulo, SP - Tiete","Rio de Janeiro, RJ - Rodov. do Rio",Semileito - DD
Catarinense,4,,74.99,2023-07-16 00:00:00,21:50,04:30,2023-07-17,"Sao Paulo, SP - Tiete","Rio de Janeiro, RJ - Rodov. do Rio",Executivo - DD
Águia Branca EB,4,,79.9,2023-07-16 00:00:00,21:55,04:10,2023-07-17,"Sao Paulo, SP - Tiete","Rio de Janeiro, RJ - Rodov. do Rio",Semileito - DD
Penha,4,,84.72,2023-07-16 00:00:00,22:00,04:00,2023-07-17,"Sao Paulo, SP - Tiete","Rio de Janeiro, RJ - Rodov. do Rio",Convencional
Penha,4,,265.92,2023-07-16 00:00:00,22:00,04:00,2023-07-17,"Sao Paulo, SP - Tiete","Rio de Janeiro, RJ - Rodov. do Rio",Cama
Wemobi,4,,129.9,2023-07-16 00:00:00,22:00,04:40,2023-07-17,"Sao Paulo, SP - Barra Funda","Rio de Janeiro, RJ - Rodov. do Rio",Leito
Expresso Do Sul,4,,79.87,2023-07-16 00:00:00,22:00,04:30,2023-07-17,"Sao Paulo, SP - Tiete","Rio de Janeiro, RJ - Rodov. do Rio",Executivo
1001,4,,74.87,2023-07-16 00:00:00,22:15,04:49,2023-07-17,"Sao Paulo, SP - Tiete","Rio de Janeiro, RJ - Rodov. do Rio",Executivo
AGUIA FLEX,4,,79.89,2023-07-16 00:00:00,22:20,05:35,2023-07-17,"Sao Paulo, SP - Tiete","Rio de Janeiro, RJ - Barra da Tijuca - Parque das Rosas",Semileito - DD
Expresso Do Sul,4,,259.9,2023-07-16 00:00:00,22:30,05:15,2023-07-17,"Sao Paulo, SP - Tiete","Rio de Janeiro, RJ - Rodov. do Rio",Leito-Cama
Penha,4,,99.41,2023-07-16 00:00:00,22:30,04:30,2023-07-17,"Sao Paulo, SP - Tiete","Rio de Janeiro, RJ - Rodov. do Rio",Semileito
Águia Branca EB,4,,89.9,2023-07-16 00:00:00,22:40,04:55,2023-07-17,"Sao Paulo, SP - Tiete","Rio de Janeiro, RJ - Rodov. do Rio",Semileito
1001,4,,79.87,2023-07-16 00:00:00,22:44,05:14,2023-07-17,"Sao Paulo, SP - Tiete","Rio de Janeiro, RJ - Rodov. do Rio",Semileito
AGUIA FLEX,4,,79.9,2023-07-16 00:00:00,22:50,06:05,2023-07-17,"Sao Paulo, SP - Tiete","Rio de Janeiro, RJ - Barra da Tijuca - Parque das Rosas",Semileito
Penha,4,,89.91,2023-07-16 00:00:00,23:00,05:00,2023-07-17,"Sao Paulo, SP - Tiete","Rio de Janeiro, RJ - Rodov. do Rio",Semileito
Catarinense,4,,79.99,2023-07-16 00:00:00,23:00,05:29,2023-07-17,"Sao Paulo, SP - Barra Funda","Rio de Janeiro, RJ - Rodov. do Rio",Convencional - DD
Kaissara,4,,129.99,2023-07-16 00:00:00,23:00,05:00,2023-07-17,"Sao Paulo, SP - Tiete","Rio de Janeiro, RJ - Rodov. do Rio",Leito
Wemobi,4,,135.9,2023-07-16 00:00:00,23:00,05:20,2023-07-17,"Sao Paulo, SP - Barra Funda","Rio de Janeiro, RJ - Barra da Tijuca - Shopping Uptown",Leito
Kaissara,4,,89.0,2023-07-16 00:00:00,23:00,05:00,2023-07-17,"Sao Paulo, SP - Tiete","Rio de Janeiro, RJ - Rodov. do Rio",Semileito
Wemobi,4,,185.9,2023-07-16 00:00:00,23:00,05:20,2023-07-17,"Sao Paulo, SP - Barra Funda","Rio de Janeiro, RJ - Barra da Tijuca - Shopping Uptown",Leito-Cama
Expresso Do Sul,4,,259.9,2023-07-16 00:00:00,23:00,05:30,2023-07-17,"Sao Paulo, SP - Tiete","Rio de Janeiro, RJ - Rodov. do Rio",Leito-Cama
Expresso Do Sul,4,,89.87,2023-07-16 00:00:00,23:00,05:30,2023-07-17,"Sao Paulo, SP - Tiete","Rio de Janeiro, RJ - Rodov. do Rio",Semileito - DD
Penha,4,,308.58,2023-07-16 00:00:00,23:00,05:00,2023-07-17,"Sao Paulo, SP - Tiete","Rio de Janeiro, RJ - Rodov. do Rio",Cama
1001,4,,269.99,2023-07-16 00:00:00,23:01,05:31,2023-07-17,"Sao Paulo, SP - Tiete","Rio de Janeiro, RJ - Campo Grande",Leito-Cama
1001,4,,259.9,2023-07-16 00:00:00,23:10,05:11,2023-07-17,"Sao Paulo, SP - Tiete","Rio de Janeiro, RJ - Rodov. do Rio",Leito-Cama
1001,4,,79.87,2023-07-16 00:00:00,23:10,05:11,2023-07-17,"Sao Paulo, SP - Tiete","Rio de Janeiro, RJ - Rodov. do Rio",Semileito - DD
Águia Branca EB,4,,99.9,2023-07-16 00:00:00,23:15,05:30,2023-07-17,"Sao Paulo, SP - Tiete","Rio de Janeiro, RJ - Rodov. do Rio",Leito
1001,4,,74.87,2023-07-16 00:00:00,23:15,05:45,2023-07-17,"Sao Paulo, SP - Tiete","Rio de Janeiro, RJ - Rodov. do Rio",Executivo
Expresso Do Sul,4,,89.87,2023-07-16 00:00:00,23:30,06:00,2023-07-17,"Sao Paulo, SP - Tiete","Rio de Janeiro, RJ - Rodov. do Rio",Semileito - DD
Expresso Do Sul,4,,259.9,2023-07-16 00:00:00,23:30,06:00,2023-07-17,"Sao Paulo, SP - Tiete","Rio de Janeiro, RJ - Rodov. do Rio",Leito-Cama
1001,4,,119.99,2023-07-16 00:00:00,23:31,06:01,2023-07-17,"Sao Paulo, SP - Tiete","Rio de Janeiro, RJ - Campo Grande",Semileito - DD
Águia Branca EB,4,,269.99,2023-07-16 00:00:00,23:40,05:55,2023-07-17,"Sao Paulo, SP - Tiete","Rio de Janeiro, RJ - Rodov. do Rio",Leito - Cama DD
Águia Branca EB,4,,79.9,2023-07-16 00:00:00,23:40,05:55,2023-07-17,"Sao Paulo, SP - Tiete","Rio de Janeiro, RJ - Rodov. do Rio",Semileito - DD
Wemobi,4,,149.9,2023-07-16 00:00:00,23:45,06:25,2023-07-17,"Sao Paulo, SP - Barra Funda","Rio de Janeiro, RJ - Rodov. do Rio",Leito
Penha,4,,89.91,2023-07-16 00:00:00,23:45,05:45,2023-07-17,"Sao Paulo, SP - Tiete","Rio de Janeiro, RJ - Rodov. do Rio",Semileito
Catarinense,4,,74.99,2023-07-16 00:00:00,23:50,06:20,2023-07-17,"Sao Paulo, SP - Tiete","Rio de Janeiro, RJ - Rodov. do Rio",Semileito - DD
1001,4,,74.87,2023-07-16 00:00:00,23:55,06:25,2023-07-17,"Sao Paulo, SP - Tiete","Rio de Janeiro, RJ - Rodov. do Rio",Executivo
Águia Branca EB,4,,79.9,2023-07-16 00:00:00,23:58,06:13,2023-07-17,"Sao Paulo, SP - Tiete","Rio de Janeiro, RJ - Rodov. do Rio",Semileito
Expresso Do Sul,4,,89.87,2023-07-16 00:00:00,23:58,05:58,2023-07-17,"Sao Paulo, SP - Tiete","Rio de Janeiro, RJ - Rodov. do Rio",Semileito - DD
Kaissara,4,,89.0,2023-07-16 00:00:00,23:59,05:59,2023-07-17,"Sao Paulo, SP - Tiete","Rio de Janeiro, RJ - Rodov. do Rio",Semileito
1001,4,,119.99,2023-07-16 00:00:00,23:59,06:29,2023-07-17,"Sao Paulo, SP - Tiete","Rio de Janeiro, RJ - Campo Grande",Semileito - DD
Expresso Adamantina,4,,119.99,2023-07-16 00:00:00,23:59,05:44,2023-07-17,"Sao Paulo, SP - Tiete","Rio de Janeiro, RJ - Rodov. do Rio",Leito - Non Stop
Expresso Adamantina,4,,129.99,2023-07-16 00:00:00,23:59,05:44,2023-07-17,"Sao Paulo, SP - Tiete","Rio de Janeiro, RJ - Rodov. do Rio",Leito - Individual
1001,4,,259.9,2023-07-16 00:00:00,23:59,06:04,2023-07-17,"Sao Paulo, SP - Tiete","Rio de Janeiro, RJ - Rodov. do Rio",Cama - Direto
Catarinense,4,,79.99,2023-07-16 00:00:00,23:59,06:29,2023-07-17,"Sao Paulo, SP - Barra Funda","Rio de Janeiro, RJ - Rodov. do Rio",Convencional - DD
Penha,4,,143.15,2023-07-16 00:00:00,23:59,05:59,2023-07-17,"Sao Paulo, SP - Tiete","Rio de Janeiro, RJ - Rodov. do Rio",Leito
Catarinense,4,,169.99,2023-07-16 00:00:00,23:59,06:29,2023-07-17,"Sao Paulo, SP - Barra Funda","Rio de Janeiro, RJ - Rodov. do Rio",Leito
Expresso Do Sul,4,,259.9,2023-07-01 00:00:00,00:05,06:35,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Leito-Cama
Expresso Do Sul,4,,99.87,2023-07-01 00:00:00,00:05,06:35,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Semileito - DD
Águia Branca EB,4,,294.99,2023-07-01 00:00:00,00:05,06:20,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Leito - Cama DD
1001,4,,259.9,2023-07-01 00:00:00,00:15,06:16,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Leito-Cama
Expresso Do Sul,4,,99.87,2023-07-01 00:00:00,00:25,06:55,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Semileito - DD
Expresso Do Sul,4,,259.9,2023-07-01 00:00:00,00:25,06:55,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Leito-Cama
Penha,4,,90.08,2023-07-01 00:00:00,00:30,06:30,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Semileito
1001,4,,89.87,2023-07-01 00:00:00,00:35,06:50,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Semileito - DD
1001,4,,259.9,2023-07-01 00:00:00,00:35,06:50,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Leito-Cama
Expresso Do Sul,4,,89.87,2023-07-01 00:00:00,00:40,06:40,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Executivo
Águia Branca EB,4,,89.89,2023-07-01 00:00:00,01:15,07:30,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Semileito
Expresso Do Sul,4,,259.9,2023-07-01 00:00:00,01:50,07:50,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Leito-Cama
Expresso Do Sul,4,,99.87,2023-07-01 00:00:00,01:50,07:50,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Semileito - DD
1001,4,,89.87,2023-07-01 00:00:00,02:00,08:15,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Semileito - DD
1001,4,,89.87,2023-07-01 00:00:00,02:30,08:40,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Semileito
Águia Branca EB,4,,89.89,2023-07-01 00:00:00,06:00,12:15,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Semileito - DD
Águia Branca EB,4,,219.98,2023-07-01 00:00:00,06:00,12:15,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Leito - Cama DD
Catarinense,4,,139.99,2023-07-01 00:00:00,06:15,15:40,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Barra Funda",Semileito - DD
Expresso Do Sul,4,,199.9,2023-07-01 00:00:00,06:30,13:00,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Leito-Cama
Expresso Do Sul,4,,79.99,2023-07-01 00:00:00,06:45,13:15,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Convencional
Penha,4,,100.08,2023-07-01 00:00:00,07:00,13:00,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Semileito
Penha,4,,219.58,2023-07-01 00:00:00,07:00,13:00,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Cama
1001,4,,99.87,2023-07-01 00:00:00,07:30,13:35,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Semileito - Direto
1001,4,,79.99,2023-07-01 00:00:00,07:45,14:15,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Convencional
Expresso Do Sul,4,,99.87,2023-07-01 00:00:00,08:30,15:00,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Semileito - DD
Catarinense,4,,84.99,2023-07-01 00:00:00,09:00,15:30,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Semileito - DD
Catarinense,4,,79.9,2023-07-01 00:00:00,09:00,15:30,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Executivo - DD
1001,4,,89.87,2023-07-01 00:00:00,09:30,16:01,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Semileito - DD
Penha,4,,219.58,2023-07-01 00:00:00,09:30,15:30,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Cama
1001,4,,89.87,2023-07-01 00:00:00,09:30,16:01,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Convencional - DD
Águia Branca EB,4,,99.9,2023-07-01 00:00:00,10:00,16:15,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Leito
Expresso Do Sul,4,,89.87,2023-07-01 00:00:00,10:45,17:30,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Convencional - DD
Expresso Do Sul,4,,199.9,2023-07-01 00:00:00,10:45,17:30,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Leito-Cama
Penha,4,,110.9,2023-07-01 00:00:00,11:00,17:00,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Leito - Individual
1001,4,,199.9,2023-07-01 00:00:00,11:30,18:01,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Leito-Cama
Águia Branca EB,4,,89.9,2023-07-01 00:00:00,12:00,18:15,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Convencional - DD
Águia Branca EB,4,,99.89,2023-07-01 00:00:00,12:00,18:15,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Leito
Expresso Adamantina,4,,99.99,2023-07-01 00:00:00,12:30,18:15,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Leito - Non Stop
Expresso Do Sul,4,,199.9,2023-07-01 00:00:00,12:30,19:00,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Leito-Cama
1001,4,,114.99,2023-07-01 00:00:00,12:59,19:29,2023-07-01,"Rio de Janeiro, RJ - Campo Grande","Sao Paulo, SP - Tiete",Convencional - DD
Kaissara,4,,89.0,2023-07-01 00:00:00,13:00,19:00,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Semileito
Penha,4,,233.49,2023-07-01 00:00:00,13:00,19:00,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Cama
1001,4,,89.87,2023-07-01 00:00:00,13:30,20:00,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Semileito - DD
Expresso Do Sul,4,,199.9,2023-07-01 00:00:00,14:30,21:00,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Leito-Cama
Expresso Do Sul,4,,99.87,2023-07-01 00:00:00,14:30,21:00,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Semileito - DD
Penha,4,,99.91,2023-07-01 00:00:00,14:30,20:30,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Semileito
Penha,4,,232.85,2023-07-01 00:00:00,14:30,20:30,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Cama
1001,4,,99.87,2023-07-01 00:00:00,15:30,21:35,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Semileito - Direto
Águia Branca EB,4,,219.98,2023-07-01 00:00:00,16:00,22:15,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Leito - Cama DD
1001,4,,129.99,2023-07-01 00:00:00,16:30,22:40,2023-07-01,"Rio de Janeiro, RJ - Campo Grande","Sao Paulo, SP - Tiete",Convencional
Expresso Adamantina,4,,99.99,2023-07-01 00:00:00,17:00,23:59,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Executivo
Catarinense,4,,79.99,2023-07-01 00:00:00,17:05,02:05,2023-07-02,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Barra Funda",Convencional
1001,4,,199.9,2023-07-01 00:00:00,17:30,23:45,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Leito-Cama
Penha,4,,219.58,2023-07-01 00:00:00,17:30,23:30,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Cama
1001,4,,89.87,2023-07-01 00:00:00,17:30,23:45,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Semileito - DD
Expresso Do Sul,4,,259.9,2023-07-01 00:00:00,18:05,00:35,2023-07-02,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Leito-Cama
Kaissara,4,,89.0,2023-07-01 00:00:00,19:30,03:30,2023-07-02,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Semileito
Águia Branca EB,4,,89.89,2023-07-01 00:00:00,21:50,04:05,2023-07-02,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Semileito - DD
Expresso Do Sul,4,,259.9,2023-07-01 00:00:00,22:30,05:15,2023-07-02,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Leito-Cama
Wemobi,4,,105.9,2023-07-01 00:00:00,22:30,05:35,2023-07-02,"Rio de Janeiro, RJ - Shopping Bossa Nova","Sao Paulo, SP - Barra Funda",Leito
AGUIA FLEX,4,,79.89,2023-07-01 00:00:00,22:40,05:55,2023-07-02,"Rio de Janeiro, RJ - Barra da Tijuca - Parque das Rosas","Sao Paulo, SP - Tiete",Semileito - DD
Catarinense,4,,199.99,2023-07-01 00:00:00,22:50,05:20,2023-07-02,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Barra Funda",Leito
Wemobi,4,,195.9,2023-07-01 00:00:00,23:00,05:40,2023-07-02,"Rio de Janeiro, RJ - Barra da Tijuca - Shopping Uptown","Sao Paulo, SP - Barra Funda",Leito-Cama
Penha,4,,311.49,2023-07-01 00:00:00,23:00,05:00,2023-07-02,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Cama
1001,4,,259.9,2023-07-01 00:00:00,23:10,05:40,2023-07-02,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Leito-Cama
Águia Branca EB,4,,109.91,2023-07-01 00:00:00,23:20,05:35,2023-07-02,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Leito
Penha,4,,318.86,2023-07-01 00:00:00,23:30,06:00,2023-07-02,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Cama
1001,4,,139.99,2023-07-01 00:00:00,23:36,05:46,2023-07-02,"Rio de Janeiro, RJ - Campo Grande","Sao Paulo, SP - Tiete",Semileito - DD
1001,4,,114.99,2023-07-01 00:00:00,23:36,05:46,2023-07-02,"Rio de Janeiro, RJ - Campo Grande","Sao Paulo, SP - Tiete",Executivo - DD
Águia Branca EB,4,,269.98,2023-07-01 00:00:00,23:40,05:55,2023-07-02,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Leito - Cama DD
Águia Branca EB,4,,99.9,2023-07-01 00:00:00,23:40,05:55,2023-07-02,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Convencional - DD
1001,4,,259.9,2023-07-01 00:00:00,23:40,06:20,2023-07-02,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Leito-Cama
1001,4,,89.87,2023-07-01 00:00:00,23:40,06:20,2023-07-02,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Semileito - DD
Wemobi,4,,139.9,2023-07-01 00:00:00,23:45,06:15,2023-07-02,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Barra Funda",Leito
1001,4,,249.99,2023-07-01 00:00:00,23:58,06:28,2023-07-02,"Rio de Janeiro, RJ - Campo Grande","Sao Paulo, SP - Tiete",Leito-Cama
1001,4,,99.87,2023-07-01 00:00:00,23:59,06:04,2023-07-02,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Semileito - Direto
Expresso Adamantina,4,,109.99,2023-07-01 00:00:00,23:59,05:44,2023-07-02,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Leito - Individual
Expresso Adamantina,4,,99.99,2023-07-01 00:00:00,23:59,05:44,2023-07-02,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Leito - Non Stop
Penha,5,,286.3,2023-07-02 00:00:00,07:30,04:45,2023-07-03,"Florianopolis, SC","Rio de Janeiro, RJ - Rodov. do Rio",Semileito
Penha,5,,252.34,2023-07-02 00:00:00,12:30,08:00,2023-07-03,"Florianopolis, SC","Rio de Janeiro, RJ - Rodov. do Rio",Semileito
Penha,5,,386.09,2023-07-02 00:00:00,12:30,08:00,2023-07-03,"Florianopolis, SC","Rio de Janeiro, RJ - Rodov. do Rio",Cama
Penha,5,,252.34,2023-07-02 00:00:00,17:15,13:05,2023-07-03,"Florianopolis, SC","Rio de Janeiro, RJ - Rodov. do Rio",Semileito
Penha,5,,386.09,2023-07-02 00:00:00,17:15,13:05,2023-07-03,"Florianopolis, SC","Rio de Janeiro, RJ - Rodov. do Rio",Cama
Penha,5,,377.77,2023-07-01 00:00:00,12:30,08:00,2023-07-02,"Rio de Janeiro, RJ - Rodov. do Rio","Florianopolis, SC",Cama
